service_id,date,exception_type
"538_101031","20191114","1"
"538_101031","20191115","1"
"538_101031","20191118","1"
"538_101031","20191119","1"
"538_101031","20191121","1"
"538_101031","20191122","1"
"538_101031","20191125","1"
"538_101031","20191126","1"
"538_101031","20191128","1"
"538_101031","20191129","1"
"538_101031","20191202","1"
"538_101031","20191203","1"
"538_101031","20191205","1"
"538_101031","20191206","1"
"538_101031","20191209","1"
"538_101031","20191210","1"
"538_101031","20191212","1"
"538_101031","20191213","1"
"538_101031","20191216","1"
"538_101031","20191217","1"
"538_101031","20191219","1"
"538_101031","20191220","1"
"538_101031","20191223","1"
"538_101031","20200107","1"
"538_101031","20200109","1"
"538_101031","20200110","1"
"538_101031","20200113","1"
"538_101031","20200114","1"
"538_101031","20200116","1"
"538_101031","20200117","1"
"538_101031","20200120","1"
"538_101031","20200121","1"
"538_101031","20200123","1"
"538_101031","20200124","1"
"538_101031","20200127","1"
"538_101031","20200128","1"
"538_101031","20200130","1"
"538_101031","20200131","1"
"538_101031","20200203","1"
"538_101031","20200204","1"
"538_101031","20200206","1"
"538_101031","20200207","1"
"538_101031","20200210","1"
"538_101031","20200211","1"
"538_101031","20200213","1"
"538_101031","20200214","1"
"538_101031","20200217","1"
"538_101031","20200218","1"
"538_101031","20200220","1"
"538_101031","20200221","1"
"538_101031","20200224","1"
"538_101031","20200225","1"
"538_101031","20200227","1"
"538_101031","20200228","1"
"538_101031","20200302","1"
"538_101031","20200303","1"
"538_101031","20200305","1"
"538_101031","20200306","1"
"538_101031","20200309","1"
"538_101031","20200310","1"
"538_101031","20200312","1"
"538_101031","20200313","1"
"538_101031","20200316","1"
"538_101031","20200317","1"
"538_101031","20200319","1"
"538_101031","20200320","1"
"538_101031","20200323","1"
"538_101031","20200324","1"
"538_101031","20200326","1"
"538_101031","20200327","1"
"538_101031","20200330","1"
"538_101031","20200331","1"
"538_101031","20200402","1"
"538_101031","20200403","1"
"538_101031","20200406","1"
"538_101031","20200407","1"
"538_101031","20200416","1"
"538_101031","20200417","1"
"538_101031","20200420","1"
"538_101031","20200421","1"
"538_101031","20200423","1"
"538_101031","20200424","1"
"538_101031","20200427","1"
"538_101031","20200428","1"
"538_101031","20200430","1"
"538_101031","20200504","1"
"538_101031","20200505","1"
"538_101031","20200507","1"
"538_101031","20200508","1"
"538_101031","20200511","1"
"538_101031","20200512","1"
"538_101031","20200514","1"
"538_101031","20200515","1"
"538_101031","20200518","1"
"538_101031","20200519","1"
"538_101031","20200521","1"
"538_101031","20200522","1"
"538_101031","20200525","1"
"538_101031","20200526","1"
"538_101031","20200528","1"
"538_101031","20200529","1"
"538_101031","20200601","1"
"538_101031","20200604","1"
"538_101031","20200605","1"
"538_101032","20190930","1"
"538_101032","20191001","1"
"538_101032","20191002","1"
"538_101032","20191003","1"
"538_101032","20191007","1"
"538_101032","20191008","1"
"538_101032","20191009","1"
"538_101032","20191010","1"
"538_101032","20191014","1"
"538_101032","20191015","1"
"538_101032","20191016","1"
"538_101032","20191017","1"
"538_101032","20191021","1"
"538_101032","20191022","1"
"538_101032","20191023","1"
"538_101032","20191024","1"
"538_101032","20191028","1"
"538_101032","20191029","1"
"538_101032","20191030","1"
"538_101032","20191031","1"
"538_101032","20191104","1"
"538_101032","20191105","1"
"538_101032","20191106","1"
"538_101032","20191107","1"
"538_101032","20191111","1"
"538_101032","20191112","1"
"538_101032","20191113","1"
"538_101032","20191114","1"
"538_101032","20191118","1"
"538_101032","20191119","1"
"538_101032","20191120","1"
"538_101032","20191121","1"
"538_101032","20191125","1"
"538_101032","20191126","1"
"538_101032","20191127","1"
"538_101032","20191128","1"
"538_101032","20191202","1"
"538_101032","20191203","1"
"538_101032","20191204","1"
"538_101032","20191205","1"
"538_101032","20191209","1"
"538_101032","20191210","1"
"538_101032","20191211","1"
"538_101032","20191212","1"
"538_101032","20191216","1"
"538_101032","20191217","1"
"538_101032","20191218","1"
"538_101032","20191219","1"
"538_101032","20191223","1"
"538_101032","20200107","1"
"538_101032","20200108","1"
"538_101032","20200109","1"
"538_101032","20200113","1"
"538_101032","20200114","1"
"538_101032","20200115","1"
"538_101032","20200116","1"
"538_101032","20200120","1"
"538_101032","20200121","1"
"538_101032","20200122","1"
"538_101032","20200123","1"
"538_101032","20200127","1"
"538_101032","20200128","1"
"538_101032","20200129","1"
"538_101032","20200130","1"
"538_101032","20200203","1"
"538_101032","20200204","1"
"538_101032","20200205","1"
"538_101032","20200206","1"
"538_101032","20200210","1"
"538_101032","20200211","1"
"538_101032","20200212","1"
"538_101032","20200213","1"
"538_101032","20200217","1"
"538_101032","20200218","1"
"538_101032","20200219","1"
"538_101032","20200220","1"
"538_101032","20200224","1"
"538_101032","20200225","1"
"538_101032","20200226","1"
"538_101032","20200227","1"
"538_101032","20200302","1"
"538_101032","20200303","1"
"538_101032","20200304","1"
"538_101032","20200305","1"
"538_101032","20200309","1"
"538_101032","20200310","1"
"538_101032","20200311","1"
"538_101032","20200312","1"
"538_101032","20200316","1"
"538_101032","20200317","1"
"538_101032","20200318","1"
"538_101032","20200319","1"
"538_101032","20200323","1"
"538_101032","20200324","1"
"538_101032","20200325","1"
"538_101032","20200326","1"
"538_101032","20200330","1"
"538_101032","20200331","1"
"538_101032","20200401","1"
"538_101032","20200402","1"
"538_101032","20200406","1"
"538_101032","20200407","1"
"538_101032","20200408","1"
"538_101032","20200415","1"
"538_101032","20200416","1"
"538_101032","20200420","1"
"538_101032","20200421","1"
"538_101032","20200422","1"
"538_101032","20200423","1"
"538_101032","20200427","1"
"538_101032","20200428","1"
"538_101032","20200429","1"
"538_101032","20200430","1"
"538_101032","20200504","1"
"538_101032","20200505","1"
"538_101032","20200506","1"
"538_101032","20200507","1"
"538_101032","20200511","1"
"538_101032","20200512","1"
"538_101032","20200513","1"
"538_101032","20200514","1"
"538_101032","20200518","1"
"538_101032","20200519","1"
"538_101032","20200520","1"
"538_101032","20200521","1"
"538_101032","20200525","1"
"538_101032","20200526","1"
"538_101032","20200527","1"
"538_101032","20200528","1"
"538_101032","20200601","1"
"538_101032","20200603","1"
"538_101032","20200604","1"
"538_101035","20190930","1"
"538_101035","20191001","1"
"538_101035","20191002","1"
"538_101035","20191007","1"
"538_101035","20191008","1"
"538_101035","20191009","1"
"538_101035","20191014","1"
"538_101035","20191015","1"
"538_101035","20191016","1"
"538_101035","20191021","1"
"538_101035","20191022","1"
"538_101035","20191023","1"
"538_101035","20191028","1"
"538_101035","20191029","1"
"538_101035","20191030","1"
"538_101035","20191104","1"
"538_101035","20191105","1"
"538_101035","20191106","1"
"538_101035","20191111","1"
"538_101035","20191112","1"
"538_101035","20191113","1"
"538_101035","20191118","1"
"538_101035","20191119","1"
"538_101035","20191120","1"
"538_101035","20191125","1"
"538_101035","20191126","1"
"538_101035","20191127","1"
"538_101035","20191202","1"
"538_101035","20191203","1"
"538_101035","20191204","1"
"538_101035","20191209","1"
"538_101035","20191210","1"
"538_101035","20191211","1"
"538_101035","20191216","1"
"538_101035","20191217","1"
"538_101035","20191218","1"
"538_101035","20191223","1"
"538_101035","20200107","1"
"538_101035","20200108","1"
"538_101035","20200113","1"
"538_101035","20200114","1"
"538_101035","20200115","1"
"538_101035","20200120","1"
"538_101035","20200121","1"
"538_101035","20200122","1"
"538_101035","20200127","1"
"538_101035","20200128","1"
"538_101035","20200129","1"
"538_101035","20200203","1"
"538_101035","20200204","1"
"538_101035","20200205","1"
"538_101035","20200210","1"
"538_101035","20200211","1"
"538_101035","20200212","1"
"538_101035","20200217","1"
"538_101035","20200218","1"
"538_101035","20200219","1"
"538_101035","20200224","1"
"538_101035","20200225","1"
"538_101035","20200226","1"
"538_101035","20200302","1"
"538_101035","20200303","1"
"538_101035","20200304","1"
"538_101035","20200309","1"
"538_101035","20200310","1"
"538_101035","20200311","1"
"538_101035","20200316","1"
"538_101035","20200317","1"
"538_101035","20200318","1"
"538_101035","20200323","1"
"538_101035","20200324","1"
"538_101035","20200325","1"
"538_101035","20200330","1"
"538_101035","20200331","1"
"538_101035","20200401","1"
"538_101035","20200406","1"
"538_101035","20200407","1"
"538_101035","20200408","1"
"538_101035","20200415","1"
"538_101035","20200420","1"
"538_101035","20200421","1"
"538_101035","20200422","1"
"538_101035","20200427","1"
"538_101035","20200428","1"
"538_101035","20200429","1"
"538_101035","20200504","1"
"538_101035","20200505","1"
"538_101035","20200506","1"
"538_101035","20200511","1"
"538_101035","20200512","1"
"538_101035","20200513","1"
"538_101035","20200518","1"
"538_101035","20200519","1"
"538_101035","20200520","1"
"538_101035","20200525","1"
"538_101035","20200526","1"
"538_101035","20200527","1"
"538_101035","20200601","1"
"538_101035","20200603","1"
"538_101036","20190930","1"
"538_101036","20191002","1"
"538_101036","20191003","1"
"538_101036","20191005","1"
"538_101036","20191007","1"
"538_101036","20191009","1"
"538_101036","20191010","1"
"538_101036","20191012","1"
"538_101036","20191014","1"
"538_101036","20191016","1"
"538_101036","20191017","1"
"538_101036","20191019","1"
"538_101036","20191021","1"
"538_101036","20191023","1"
"538_101036","20191024","1"
"538_101036","20191026","1"
"538_101036","20191028","1"
"538_101036","20191030","1"
"538_101036","20191031","1"
"538_101036","20191104","1"
"538_101036","20191106","1"
"538_101036","20191107","1"
"538_101036","20191109","1"
"538_101036","20191111","1"
"538_101036","20191113","1"
"538_101036","20191114","1"
"538_101036","20191116","1"
"538_101036","20191118","1"
"538_101036","20191120","1"
"538_101036","20191121","1"
"538_101036","20191123","1"
"538_101036","20191125","1"
"538_101036","20191127","1"
"538_101036","20191128","1"
"538_101036","20191130","1"
"538_101036","20191202","1"
"538_101036","20191204","1"
"538_101036","20191205","1"
"538_101036","20191207","1"
"538_101036","20191209","1"
"538_101036","20191211","1"
"538_101036","20191212","1"
"538_101036","20191214","1"
"538_101036","20191216","1"
"538_101036","20191218","1"
"538_101036","20191219","1"
"538_101036","20191221","1"
"538_101036","20191223","1"
"538_101036","20200108","1"
"538_101036","20200109","1"
"538_101036","20200111","1"
"538_101036","20200113","1"
"538_101036","20200115","1"
"538_101036","20200116","1"
"538_101036","20200118","1"
"538_101036","20200120","1"
"538_101036","20200122","1"
"538_101036","20200123","1"
"538_101036","20200125","1"
"538_101036","20200127","1"
"538_101036","20200129","1"
"538_101036","20200130","1"
"538_101036","20200201","1"
"538_101036","20200203","1"
"538_101036","20200205","1"
"538_101036","20200206","1"
"538_101036","20200208","1"
"538_101036","20200210","1"
"538_101036","20200212","1"
"538_101036","20200213","1"
"538_101036","20200215","1"
"538_101036","20200217","1"
"538_101036","20200219","1"
"538_101036","20200220","1"
"538_101036","20200222","1"
"538_101036","20200224","1"
"538_101036","20200226","1"
"538_101036","20200227","1"
"538_101036","20200229","1"
"538_101036","20200302","1"
"538_101036","20200304","1"
"538_101036","20200305","1"
"538_101036","20200307","1"
"538_101036","20200309","1"
"538_101036","20200311","1"
"538_101036","20200312","1"
"538_101036","20200314","1"
"538_101036","20200316","1"
"538_101036","20200318","1"
"538_101036","20200319","1"
"538_101036","20200321","1"
"538_101036","20200323","1"
"538_101036","20200325","1"
"538_101036","20200326","1"
"538_101036","20200328","1"
"538_101036","20200330","1"
"538_101036","20200401","1"
"538_101036","20200402","1"
"538_101036","20200404","1"
"538_101036","20200406","1"
"538_101036","20200408","1"
"538_101036","20200415","1"
"538_101036","20200416","1"
"538_101036","20200418","1"
"538_101036","20200420","1"
"538_101036","20200422","1"
"538_101036","20200423","1"
"538_101036","20200427","1"
"538_101036","20200429","1"
"538_101036","20200430","1"
"538_101036","20200502","1"
"538_101036","20200504","1"
"538_101036","20200506","1"
"538_101036","20200507","1"
"538_101036","20200509","1"
"538_101036","20200511","1"
"538_101036","20200513","1"
"538_101036","20200514","1"
"538_101036","20200516","1"
"538_101036","20200518","1"
"538_101036","20200520","1"
"538_101036","20200521","1"
"538_101036","20200523","1"
"538_101036","20200525","1"
"538_101036","20200527","1"
"538_101036","20200528","1"
"538_101036","20200530","1"
"538_101036","20200601","1"
"538_101036","20200603","1"
"538_101036","20200604","1"
"538_101036","20200606","1"
"538_101037","20190930","1"
"538_101037","20191002","1"
"538_101037","20191003","1"
"538_101037","20191004","1"
"538_101037","20191007","1"
"538_101037","20191009","1"
"538_101037","20191010","1"
"538_101037","20191011","1"
"538_101037","20191014","1"
"538_101037","20191016","1"
"538_101037","20191017","1"
"538_101037","20191018","1"
"538_101037","20191021","1"
"538_101037","20191023","1"
"538_101037","20191024","1"
"538_101037","20191025","1"
"538_101037","20191028","1"
"538_101037","20191030","1"
"538_101037","20191031","1"
"538_101037","20191104","1"
"538_101037","20191106","1"
"538_101037","20191107","1"
"538_101037","20191108","1"
"538_101037","20191111","1"
"538_101037","20191113","1"
"538_101037","20191114","1"
"538_101037","20191115","1"
"538_101037","20191118","1"
"538_101037","20191120","1"
"538_101037","20191121","1"
"538_101037","20191122","1"
"538_101037","20191125","1"
"538_101037","20191127","1"
"538_101037","20191128","1"
"538_101037","20191129","1"
"538_101037","20191202","1"
"538_101037","20191204","1"
"538_101037","20191205","1"
"538_101037","20191206","1"
"538_101037","20191209","1"
"538_101037","20191211","1"
"538_101037","20191212","1"
"538_101037","20191213","1"
"538_101037","20191216","1"
"538_101037","20191218","1"
"538_101037","20191219","1"
"538_101037","20191220","1"
"538_101037","20191223","1"
"538_101037","20200108","1"
"538_101037","20200109","1"
"538_101037","20200110","1"
"538_101037","20200113","1"
"538_101037","20200115","1"
"538_101037","20200116","1"
"538_101037","20200117","1"
"538_101037","20200120","1"
"538_101037","20200122","1"
"538_101037","20200123","1"
"538_101037","20200124","1"
"538_101037","20200127","1"
"538_101037","20200129","1"
"538_101037","20200130","1"
"538_101037","20200131","1"
"538_101037","20200203","1"
"538_101037","20200205","1"
"538_101037","20200206","1"
"538_101037","20200207","1"
"538_101037","20200210","1"
"538_101037","20200212","1"
"538_101037","20200213","1"
"538_101037","20200214","1"
"538_101037","20200217","1"
"538_101037","20200219","1"
"538_101037","20200220","1"
"538_101037","20200221","1"
"538_101037","20200224","1"
"538_101037","20200226","1"
"538_101037","20200227","1"
"538_101037","20200228","1"
"538_101037","20200302","1"
"538_101037","20200304","1"
"538_101037","20200305","1"
"538_101037","20200306","1"
"538_101037","20200309","1"
"538_101037","20200311","1"
"538_101037","20200312","1"
"538_101037","20200313","1"
"538_101037","20200316","1"
"538_101037","20200318","1"
"538_101037","20200319","1"
"538_101037","20200320","1"
"538_101037","20200323","1"
"538_101037","20200325","1"
"538_101037","20200326","1"
"538_101037","20200327","1"
"538_101037","20200330","1"
"538_101037","20200401","1"
"538_101037","20200402","1"
"538_101037","20200403","1"
"538_101037","20200406","1"
"538_101037","20200408","1"
"538_101037","20200415","1"
"538_101037","20200416","1"
"538_101037","20200417","1"
"538_101037","20200420","1"
"538_101037","20200422","1"
"538_101037","20200423","1"
"538_101037","20200424","1"
"538_101037","20200427","1"
"538_101037","20200429","1"
"538_101037","20200430","1"
"538_101037","20200504","1"
"538_101037","20200506","1"
"538_101037","20200507","1"
"538_101037","20200508","1"
"538_101037","20200511","1"
"538_101037","20200513","1"
"538_101037","20200514","1"
"538_101037","20200515","1"
"538_101037","20200518","1"
"538_101037","20200520","1"
"538_101037","20200521","1"
"538_101037","20200522","1"
"538_101037","20200525","1"
"538_101037","20200527","1"
"538_101037","20200528","1"
"538_101037","20200529","1"
"538_101037","20200601","1"
"538_101037","20200603","1"
"538_101037","20200604","1"
"538_101037","20200605","1"
"538_101038","20190930","1"
"538_101038","20191002","1"
"538_101038","20191005","1"
"538_101038","20191007","1"
"538_101038","20191009","1"
"538_101038","20191012","1"
"538_101038","20191014","1"
"538_101038","20191016","1"
"538_101038","20191019","1"
"538_101038","20191021","1"
"538_101038","20191023","1"
"538_101038","20191026","1"
"538_101038","20191028","1"
"538_101038","20191030","1"
"538_101038","20191104","1"
"538_101038","20191106","1"
"538_101038","20191109","1"
"538_101038","20191111","1"
"538_101038","20191113","1"
"538_101038","20191116","1"
"538_101038","20191118","1"
"538_101038","20191120","1"
"538_101038","20191123","1"
"538_101038","20191125","1"
"538_101038","20191127","1"
"538_101038","20191130","1"
"538_101038","20191202","1"
"538_101038","20191204","1"
"538_101038","20191207","1"
"538_101038","20191209","1"
"538_101038","20191211","1"
"538_101038","20191214","1"
"538_101038","20191216","1"
"538_101038","20191218","1"
"538_101038","20191221","1"
"538_101038","20191223","1"
"538_101038","20200108","1"
"538_101038","20200111","1"
"538_101038","20200113","1"
"538_101038","20200115","1"
"538_101038","20200118","1"
"538_101038","20200120","1"
"538_101038","20200122","1"
"538_101038","20200125","1"
"538_101038","20200127","1"
"538_101038","20200129","1"
"538_101038","20200201","1"
"538_101038","20200203","1"
"538_101038","20200205","1"
"538_101038","20200208","1"
"538_101038","20200210","1"
"538_101038","20200212","1"
"538_101038","20200215","1"
"538_101038","20200217","1"
"538_101038","20200219","1"
"538_101038","20200222","1"
"538_101038","20200224","1"
"538_101038","20200226","1"
"538_101038","20200229","1"
"538_101038","20200302","1"
"538_101038","20200304","1"
"538_101038","20200307","1"
"538_101038","20200309","1"
"538_101038","20200311","1"
"538_101038","20200314","1"
"538_101038","20200316","1"
"538_101038","20200318","1"
"538_101038","20200321","1"
"538_101038","20200323","1"
"538_101038","20200325","1"
"538_101038","20200328","1"
"538_101038","20200330","1"
"538_101038","20200401","1"
"538_101038","20200404","1"
"538_101038","20200406","1"
"538_101038","20200408","1"
"538_101038","20200415","1"
"538_101038","20200418","1"
"538_101038","20200420","1"
"538_101038","20200422","1"
"538_101038","20200427","1"
"538_101038","20200429","1"
"538_101038","20200502","1"
"538_101038","20200504","1"
"538_101038","20200506","1"
"538_101038","20200509","1"
"538_101038","20200511","1"
"538_101038","20200513","1"
"538_101038","20200516","1"
"538_101038","20200518","1"
"538_101038","20200520","1"
"538_101038","20200523","1"
"538_101038","20200525","1"
"538_101038","20200527","1"
"538_101038","20200530","1"
"538_101038","20200601","1"
"538_101038","20200603","1"
"538_101038","20200606","1"
"538_101039","20190930","1"
"538_101039","20191002","1"
"538_101039","20191005","1"
"538_101039","20191007","1"
"538_101039","20191009","1"
"538_101039","20191012","1"
"538_101039","20191014","1"
"538_101039","20191016","1"
"538_101039","20191019","1"
"538_101039","20191021","1"
"538_101039","20191023","1"
"538_101039","20191026","1"
"538_101039","20191028","1"
"538_101039","20191030","1"
"538_101039","20191104","1"
"538_101039","20191106","1"
"538_101039","20191109","1"
"538_101039","20191111","1"
"538_101039","20191113","1"
"538_101039","20191116","1"
"538_101039","20191118","1"
"538_101039","20191120","1"
"538_101039","20191123","1"
"538_101039","20191125","1"
"538_101039","20191127","1"
"538_101039","20191130","1"
"538_101039","20191202","1"
"538_101039","20191204","1"
"538_101039","20191207","1"
"538_101039","20191209","1"
"538_101039","20191211","1"
"538_101039","20191214","1"
"538_101039","20191216","1"
"538_101039","20191218","1"
"538_101039","20191221","1"
"538_101039","20191223","1"
"538_101039","20200108","1"
"538_101039","20200111","1"
"538_101039","20200113","1"
"538_101039","20200115","1"
"538_101039","20200118","1"
"538_101039","20200120","1"
"538_101039","20200122","1"
"538_101039","20200125","1"
"538_101039","20200127","1"
"538_101039","20200129","1"
"538_101039","20200201","1"
"538_101039","20200203","1"
"538_101039","20200205","1"
"538_101039","20200208","1"
"538_101039","20200210","1"
"538_101039","20200212","1"
"538_101039","20200215","1"
"538_101039","20200217","1"
"538_101039","20200219","1"
"538_101039","20200222","1"
"538_101039","20200224","1"
"538_101039","20200226","1"
"538_101039","20200229","1"
"538_101039","20200302","1"
"538_101039","20200304","1"
"538_101039","20200307","1"
"538_101039","20200309","1"
"538_101039","20200311","1"
"538_101039","20200314","1"
"538_101039","20200316","1"
"538_101039","20200318","1"
"538_101039","20200321","1"
"538_101039","20200323","1"
"538_101039","20200325","1"
"538_101039","20200328","1"
"538_101039","20200330","1"
"538_101039","20200401","1"
"538_101039","20200404","1"
"538_101039","20200406","1"
"538_101039","20200408","1"
"538_101039","20200415","1"
"538_101039","20200418","1"
"538_101039","20200420","1"
"538_101039","20200422","1"
"538_101039","20200427","1"
"538_101039","20200429","1"
"538_101039","20200502","1"
"538_101039","20200504","1"
"538_101039","20200506","1"
"538_101039","20200509","1"
"538_101039","20200511","1"
"538_101039","20200513","1"
"538_101039","20200516","1"
"538_101039","20200518","1"
"538_101039","20200520","1"
"538_101039","20200523","1"
"538_101039","20200525","1"
"538_101039","20200527","1"
"538_101039","20200530","1"
"538_101039","20200601","1"
"538_101039","20200603","1"
"538_101039","20200606","1"
"538_101040","20190930","1"
"538_101040","20191002","1"
"538_101040","20191005","1"
"538_101040","20191007","1"
"538_101040","20191009","1"
"538_101040","20191012","1"
"538_101040","20191014","1"
"538_101040","20191016","1"
"538_101040","20191019","1"
"538_101040","20191021","1"
"538_101040","20191023","1"
"538_101040","20191026","1"
"538_101040","20191028","1"
"538_101040","20191030","1"
"538_101040","20191104","1"
"538_101040","20191106","1"
"538_101040","20191109","1"
"538_101040","20191111","1"
"538_101040","20191113","1"
"538_101040","20191116","1"
"538_101040","20191118","1"
"538_101040","20191120","1"
"538_101040","20191123","1"
"538_101040","20191125","1"
"538_101040","20191127","1"
"538_101040","20191130","1"
"538_101040","20191202","1"
"538_101040","20191204","1"
"538_101040","20191207","1"
"538_101040","20191209","1"
"538_101040","20191211","1"
"538_101040","20191214","1"
"538_101040","20191216","1"
"538_101040","20191218","1"
"538_101040","20191221","1"
"538_101040","20191223","1"
"538_101040","20200108","1"
"538_101040","20200111","1"
"538_101040","20200113","1"
"538_101040","20200115","1"
"538_101040","20200118","1"
"538_101040","20200120","1"
"538_101040","20200122","1"
"538_101040","20200125","1"
"538_101040","20200127","1"
"538_101040","20200129","1"
"538_101040","20200201","1"
"538_101040","20200203","1"
"538_101040","20200205","1"
"538_101040","20200208","1"
"538_101040","20200210","1"
"538_101040","20200212","1"
"538_101040","20200215","1"
"538_101040","20200217","1"
"538_101040","20200219","1"
"538_101040","20200222","1"
"538_101040","20200224","1"
"538_101040","20200226","1"
"538_101040","20200229","1"
"538_101040","20200302","1"
"538_101040","20200304","1"
"538_101040","20200307","1"
"538_101040","20200309","1"
"538_101040","20200311","1"
"538_101040","20200314","1"
"538_101040","20200316","1"
"538_101040","20200318","1"
"538_101040","20200321","1"
"538_101040","20200323","1"
"538_101040","20200325","1"
"538_101040","20200328","1"
"538_101040","20200330","1"
"538_101040","20200401","1"
"538_101040","20200404","1"
"538_101040","20200406","1"
"538_101040","20200408","1"
"538_101040","20200415","1"
"538_101040","20200418","1"
"538_101040","20200420","1"
"538_101040","20200422","1"
"538_101040","20200427","1"
"538_101040","20200429","1"
"538_101040","20200502","1"
"538_101040","20200504","1"
"538_101040","20200506","1"
"538_101040","20200509","1"
"538_101040","20200511","1"
"538_101040","20200513","1"
"538_101040","20200516","1"
"538_101040","20200518","1"
"538_101040","20200520","1"
"538_101040","20200523","1"
"538_101040","20200525","1"
"538_101040","20200527","1"
"538_101040","20200530","1"
"538_101040","20200601","1"
"538_101040","20200603","1"
"538_101040","20200606","1"
"538_101041","20190930","1"
"538_101041","20191002","1"
"538_101041","20191004","1"
"538_101041","20191005","1"
"538_101041","20191007","1"
"538_101041","20191009","1"
"538_101041","20191011","1"
"538_101041","20191012","1"
"538_101041","20191014","1"
"538_101041","20191016","1"
"538_101041","20191018","1"
"538_101041","20191019","1"
"538_101041","20191021","1"
"538_101041","20191023","1"
"538_101041","20191025","1"
"538_101041","20191026","1"
"538_101041","20191028","1"
"538_101041","20191030","1"
"538_101041","20191104","1"
"538_101041","20191106","1"
"538_101041","20191108","1"
"538_101041","20191109","1"
"538_101041","20191111","1"
"538_101041","20191113","1"
"538_101041","20191115","1"
"538_101041","20191116","1"
"538_101041","20191118","1"
"538_101041","20191120","1"
"538_101041","20191122","1"
"538_101041","20191123","1"
"538_101041","20191125","1"
"538_101041","20191127","1"
"538_101041","20191129","1"
"538_101041","20191130","1"
"538_101041","20191202","1"
"538_101041","20191204","1"
"538_101041","20191206","1"
"538_101041","20191207","1"
"538_101041","20191209","1"
"538_101041","20191211","1"
"538_101041","20191213","1"
"538_101041","20191214","1"
"538_101041","20191216","1"
"538_101041","20191218","1"
"538_101041","20191220","1"
"538_101041","20191221","1"
"538_101041","20191223","1"
"538_101041","20200108","1"
"538_101041","20200110","1"
"538_101041","20200111","1"
"538_101041","20200113","1"
"538_101041","20200115","1"
"538_101041","20200117","1"
"538_101041","20200118","1"
"538_101041","20200120","1"
"538_101041","20200122","1"
"538_101041","20200124","1"
"538_101041","20200125","1"
"538_101041","20200127","1"
"538_101041","20200129","1"
"538_101041","20200131","1"
"538_101041","20200201","1"
"538_101041","20200203","1"
"538_101041","20200205","1"
"538_101041","20200207","1"
"538_101041","20200208","1"
"538_101041","20200210","1"
"538_101041","20200212","1"
"538_101041","20200214","1"
"538_101041","20200215","1"
"538_101041","20200217","1"
"538_101041","20200219","1"
"538_101041","20200221","1"
"538_101041","20200222","1"
"538_101041","20200224","1"
"538_101041","20200226","1"
"538_101041","20200228","1"
"538_101041","20200229","1"
"538_101041","20200302","1"
"538_101041","20200304","1"
"538_101041","20200306","1"
"538_101041","20200307","1"
"538_101041","20200309","1"
"538_101041","20200311","1"
"538_101041","20200313","1"
"538_101041","20200314","1"
"538_101041","20200316","1"
"538_101041","20200318","1"
"538_101041","20200320","1"
"538_101041","20200321","1"
"538_101041","20200323","1"
"538_101041","20200325","1"
"538_101041","20200327","1"
"538_101041","20200328","1"
"538_101041","20200330","1"
"538_101041","20200401","1"
"538_101041","20200403","1"
"538_101041","20200404","1"
"538_101041","20200406","1"
"538_101041","20200408","1"
"538_101041","20200415","1"
"538_101041","20200417","1"
"538_101041","20200418","1"
"538_101041","20200420","1"
"538_101041","20200422","1"
"538_101041","20200424","1"
"538_101041","20200427","1"
"538_101041","20200429","1"
"538_101041","20200502","1"
"538_101041","20200504","1"
"538_101041","20200506","1"
"538_101041","20200508","1"
"538_101041","20200509","1"
"538_101041","20200511","1"
"538_101041","20200513","1"
"538_101041","20200515","1"
"538_101041","20200516","1"
"538_101041","20200518","1"
"538_101041","20200520","1"
"538_101041","20200522","1"
"538_101041","20200523","1"
"538_101041","20200525","1"
"538_101041","20200527","1"
"538_101041","20200529","1"
"538_101041","20200530","1"
"538_101041","20200601","1"
"538_101041","20200603","1"
"538_101041","20200605","1"
"538_101041","20200606","1"
"538_101042","20190930","1"
"538_101042","20191002","1"
"538_101042","20191004","1"
"538_101042","20191005","1"
"538_101042","20191007","1"
"538_101042","20191009","1"
"538_101042","20191011","1"
"538_101042","20191012","1"
"538_101042","20191014","1"
"538_101042","20191016","1"
"538_101042","20191018","1"
"538_101042","20191019","1"
"538_101042","20191021","1"
"538_101042","20191023","1"
"538_101042","20191025","1"
"538_101042","20191026","1"
"538_101042","20191028","1"
"538_101042","20191030","1"
"538_101042","20191104","1"
"538_101042","20191106","1"
"538_101042","20191108","1"
"538_101042","20191109","1"
"538_101042","20191111","1"
"538_101042","20191113","1"
"538_101042","20191115","1"
"538_101042","20191116","1"
"538_101042","20191118","1"
"538_101042","20191120","1"
"538_101042","20191122","1"
"538_101042","20191123","1"
"538_101042","20191125","1"
"538_101042","20191127","1"
"538_101042","20191129","1"
"538_101042","20191130","1"
"538_101042","20191202","1"
"538_101042","20191204","1"
"538_101042","20191206","1"
"538_101042","20191207","1"
"538_101042","20191209","1"
"538_101042","20191211","1"
"538_101042","20191213","1"
"538_101042","20191214","1"
"538_101042","20191216","1"
"538_101042","20191218","1"
"538_101042","20191220","1"
"538_101042","20191221","1"
"538_101042","20191223","1"
"538_101042","20200108","1"
"538_101042","20200110","1"
"538_101042","20200111","1"
"538_101042","20200113","1"
"538_101042","20200115","1"
"538_101042","20200117","1"
"538_101042","20200118","1"
"538_101042","20200120","1"
"538_101042","20200122","1"
