service_id,date,exception_type
"378_100378","20191130","1"
"378_100378","20191203","1"
"378_100378","20191205","1"
"378_100378","20191207","1"
"378_100378","20191210","1"
"378_100378","20191212","1"
"378_100378","20191214","1"
"378_100378","20191217","1"
"378_100378","20191219","1"
"378_100378","20191221","1"
"378_100378","20200107","1"
"378_100378","20200109","1"
"378_100378","20200111","1"
"378_100378","20200114","1"
"378_100378","20200116","1"
"378_100378","20200118","1"
"378_100378","20200121","1"
"378_100378","20200123","1"
"378_100378","20200125","1"
"378_100378","20200128","1"
"378_100378","20200130","1"
"378_100378","20200201","1"
"378_100378","20200204","1"
"378_100378","20200206","1"
"378_100378","20200208","1"
"378_100378","20200211","1"
"378_100378","20200213","1"
"378_100378","20200215","1"
"378_100378","20200218","1"
"378_100378","20200220","1"
"378_100378","20200222","1"
"378_100378","20200225","1"
"378_100378","20200227","1"
"378_100378","20200229","1"
"378_100378","20200303","1"
"378_100378","20200305","1"
"378_100378","20200307","1"
"378_100378","20200310","1"
"378_100378","20200312","1"
"378_100378","20200314","1"
"378_100378","20200317","1"
"378_100378","20200319","1"
"378_100378","20200321","1"
"378_100378","20200324","1"
"378_100378","20200326","1"
"378_100378","20200328","1"
"378_100378","20200331","1"
"378_100378","20200402","1"
"378_100378","20200404","1"
"378_100378","20200407","1"
"378_100378","20200416","1"
"378_100378","20200418","1"
"378_100378","20200421","1"
"378_100378","20200423","1"
"378_100378","20200428","1"
"378_100378","20200430","1"
"378_100378","20200502","1"
"378_100378","20200505","1"
"378_100378","20200507","1"
"378_100378","20200509","1"
"378_100378","20200512","1"
"378_100378","20200514","1"
"378_100378","20200516","1"
"378_100378","20200519","1"
"378_100378","20200521","1"
"378_100378","20200523","1"
"378_100378","20200526","1"
"378_100378","20200528","1"
"378_100378","20200530","1"
"378_100378","20200604","1"
"378_100378","20200606","1"
"378_100379","20191125","1"
"378_100379","20191127","1"
"378_100379","20191129","1"
"378_100379","20191202","1"
"378_100379","20191204","1"
"378_100379","20191206","1"
"378_100379","20191209","1"
"378_100379","20191211","1"
"378_100379","20191213","1"
"378_100379","20191216","1"
"378_100379","20191218","1"
"378_100379","20191220","1"
"378_100379","20191223","1"
"378_100379","20200108","1"
"378_100379","20200110","1"
"378_100379","20200113","1"
"378_100379","20200115","1"
"378_100379","20200117","1"
"378_100379","20200120","1"
"378_100379","20200122","1"
"378_100379","20200124","1"
"378_100379","20200127","1"
"378_100379","20200129","1"
"378_100379","20200131","1"
"378_100379","20200203","1"
"378_100379","20200205","1"
"378_100379","20200207","1"
"378_100379","20200210","1"
"378_100379","20200212","1"
"378_100379","20200214","1"
"378_100379","20200217","1"
"378_100379","20200219","1"
"378_100379","20200221","1"
"378_100379","20200224","1"
"378_100379","20200226","1"
"378_100379","20200228","1"
"378_100379","20200302","1"
"378_100379","20200304","1"
"378_100379","20200306","1"
"378_100379","20200309","1"
"378_100379","20200311","1"
"378_100379","20200313","1"
"378_100379","20200316","1"
"378_100379","20200318","1"
"378_100379","20200320","1"
"378_100379","20200323","1"
"378_100379","20200325","1"
"378_100379","20200327","1"
"378_100379","20200330","1"
"378_100379","20200401","1"
"378_100379","20200403","1"
"378_100379","20200406","1"
"378_100379","20200408","1"
"378_100379","20200415","1"
"378_100379","20200417","1"
"378_100379","20200420","1"
"378_100379","20200422","1"
"378_100379","20200424","1"
"378_100379","20200427","1"
"378_100379","20200429","1"
"378_100379","20200504","1"
"378_100379","20200506","1"
"378_100379","20200508","1"
"378_100379","20200511","1"
"378_100379","20200513","1"
"378_100379","20200515","1"
"378_100379","20200518","1"
"378_100379","20200520","1"
"378_100379","20200522","1"
"378_100379","20200525","1"
"378_100379","20200527","1"
"378_100379","20200529","1"
"378_100379","20200601","1"
"378_100379","20200603","1"
"378_100379","20200605","1"
"378_100380","20191125","1"
"378_100380","20191126","1"
"378_100380","20191127","1"
"378_100380","20191128","1"
"378_100380","20191129","1"
"378_100380","20191130","1"
"378_100380","20191202","1"
"378_100380","20191203","1"
"378_100380","20191204","1"
"378_100380","20191205","1"
"378_100380","20191206","1"
"378_100380","20191207","1"
"378_100380","20191209","1"
"378_100380","20191210","1"
"378_100380","20191211","1"
"378_100380","20191212","1"
"378_100380","20191213","1"
"378_100380","20191214","1"
"378_100380","20191216","1"
"378_100380","20191217","1"
"378_100380","20191218","1"
"378_100380","20191219","1"
"378_100380","20191220","1"
"378_100380","20191221","1"
"378_100380","20200107","1"
"378_100380","20200108","1"
"378_100380","20200109","1"
"378_100380","20200110","1"
"378_100380","20200111","1"
"378_100380","20200113","1"
"378_100380","20200114","1"
"378_100380","20200115","1"
"378_100380","20200116","1"
"378_100380","20200117","1"
"378_100380","20200118","1"
"378_100380","20200120","1"
"378_100380","20200121","1"
"378_100380","20200122","1"
"378_100380","20200123","1"
"378_100380","20200124","1"
"378_100380","20200125","1"
"378_100380","20200127","1"
"378_100380","20200128","1"
"378_100380","20200129","1"
"378_100380","20200130","1"
"378_100380","20200131","1"
"378_100380","20200201","1"
"378_100380","20200203","1"
"378_100380","20200204","1"
"378_100380","20200205","1"
"378_100380","20200206","1"
"378_100380","20200207","1"
"378_100380","20200208","1"
"378_100380","20200210","1"
"378_100380","20200211","1"
"378_100380","20200212","1"
"378_100380","20200213","1"
"378_100380","20200214","1"
"378_100380","20200215","1"
"378_100380","20200217","1"
"378_100380","20200218","1"
"378_100380","20200219","1"
"378_100380","20200220","1"
"378_100380","20200221","1"
"378_100380","20200222","1"
"378_100380","20200224","1"
"378_100380","20200225","1"
"378_100380","20200226","1"
"378_100380","20200227","1"
"378_100380","20200228","1"
"378_100380","20200229","1"
"378_100380","20200302","1"
"378_100380","20200303","1"
"378_100380","20200304","1"
"378_100380","20200305","1"
"378_100380","20200306","1"
"378_100380","20200307","1"
"378_100380","20200309","1"
"378_100380","20200310","1"
"378_100380","20200311","1"
"378_100380","20200312","1"
"378_100380","20200313","1"
"378_100380","20200314","1"
"378_100380","20200316","1"
"378_100380","20200317","1"
"378_100380","20200318","1"
"378_100380","20200319","1"
"378_100380","20200320","1"
"378_100380","20200321","1"
"378_100380","20200323","1"
"378_100380","20200324","1"
"378_100380","20200325","1"
"378_100380","20200326","1"
"378_100380","20200327","1"
"378_100380","20200328","1"
"378_100380","20200330","1"
"378_100380","20200331","1"
"378_100380","20200401","1"
"378_100380","20200402","1"
"378_100380","20200403","1"
"378_100380","20200404","1"
"378_100380","20200406","1"
"378_100380","20200407","1"
"378_100380","20200408","1"
"378_100380","20200415","1"
"378_100380","20200416","1"
"378_100380","20200417","1"
"378_100380","20200418","1"
"378_100380","20200420","1"
"378_100380","20200421","1"
"378_100380","20200422","1"
"378_100380","20200423","1"
"378_100380","20200424","1"
"378_100380","20200427","1"
"378_100380","20200428","1"
"378_100380","20200429","1"
"378_100380","20200430","1"
"378_100381","20191126","1"
"378_100381","20191128","1"
"378_100381","20191130","1"
"378_100381","20191203","1"
"378_100381","20191205","1"
"378_100381","20191207","1"
"378_100381","20191210","1"
"378_100381","20191212","1"
"378_100381","20191214","1"
"378_100381","20191217","1"
"378_100381","20191219","1"
"378_100381","20191221","1"
"378_100381","20200107","1"
"378_100381","20200109","1"
"378_100381","20200111","1"
"378_100381","20200114","1"
"378_100381","20200116","1"
"378_100381","20200118","1"
"378_100381","20200121","1"
"378_100381","20200123","1"
"378_100381","20200125","1"
"378_100381","20200128","1"
"378_100381","20200130","1"
"378_100381","20200201","1"
"378_100381","20200204","1"
"378_100381","20200206","1"
"378_100381","20200208","1"
"378_100381","20200211","1"
"378_100381","20200213","1"
"378_100381","20200215","1"
"378_100381","20200218","1"
"378_100381","20200220","1"
"378_100381","20200222","1"
"378_100381","20200225","1"
"378_100381","20200227","1"
"378_100381","20200229","1"
"378_100381","20200303","1"
"378_100381","20200305","1"
"378_100381","20200307","1"
"378_100381","20200310","1"
"378_100381","20200312","1"
"378_100381","20200314","1"
"378_100381","20200317","1"
"378_100381","20200319","1"
"378_100381","20200321","1"
"378_100381","20200324","1"
"378_100381","20200326","1"
"378_100381","20200328","1"
"378_100381","20200331","1"
"378_100381","20200402","1"
"378_100381","20200404","1"
"378_100381","20200407","1"
"378_100381","20200409","1"
"378_100381","20200410","1"
"378_100381","20200411","1"
"378_100381","20200414","1"
"378_100381","20200416","1"
"378_100381","20200418","1"
"378_100381","20200421","1"
"378_100381","20200423","1"
"378_100381","20200428","1"
"378_100381","20200430","1"
"378_100382","20200409","1"
"378_100382","20200410","1"
"378_100382","20200411","1"
"378_100382","20200414","1"
"378_100383","20191125","1"
"378_100383","20191127","1"
"378_100383","20191129","1"
"378_100383","20191202","1"
"378_100383","20191204","1"
"378_100383","20191206","1"
"378_100383","20191209","1"
"378_100383","20191211","1"
"378_100383","20191213","1"
"378_100383","20191216","1"
"378_100383","20191218","1"
"378_100383","20191220","1"
"378_100383","20200108","1"
"378_100383","20200110","1"
"378_100383","20200113","1"
"378_100383","20200115","1"
"378_100383","20200117","1"
"378_100383","20200120","1"
"378_100383","20200122","1"
"378_100383","20200124","1"
"378_100383","20200127","1"
"378_100383","20200129","1"
"378_100383","20200131","1"
"378_100383","20200203","1"
"378_100383","20200205","1"
"378_100383","20200207","1"
"378_100383","20200210","1"
"378_100383","20200212","1"
"378_100383","20200214","1"
"378_100383","20200217","1"
"378_100383","20200219","1"
"378_100383","20200221","1"
"378_100383","20200224","1"
"378_100383","20200226","1"
"378_100383","20200228","1"
"378_100383","20200302","1"
"378_100383","20200304","1"
"378_100383","20200306","1"
"378_100383","20200309","1"
"378_100383","20200311","1"
"378_100383","20200313","1"
"378_100383","20200316","1"
"378_100383","20200318","1"
"378_100383","20200320","1"
"378_100383","20200323","1"
"378_100383","20200325","1"
"378_100383","20200327","1"
"378_100383","20200330","1"
"378_100383","20200401","1"
"378_100383","20200403","1"
"378_100383","20200406","1"
"378_100383","20200408","1"
"378_100383","20200415","1"
"378_100383","20200417","1"
"378_100383","20200420","1"
"378_100383","20200422","1"
"378_100383","20200424","1"
"378_100383","20200427","1"
"378_100383","20200429","1"
"378_100384","20191223","1"
"378_100384","20191224","1"
"378_100384","20191227","1"
"378_100384","20191228","1"
"378_100384","20191230","1"
"378_100384","20191231","1"
"378_100384","20200102","1"
"378_100384","20200103","1"
"378_100384","20200104","1"
