stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"K00007","Ca Romani","43.8584868973397","12.677101813761","0",""
"K00008","Ca Romani","43.858627730003","12.6771647789845","0",""
"K00009","Cimitero","43.8575182867232","12.6684482771733","0",""
"K00010","Cimitero","43.8573556571194","12.6684204004453","0",""
"K00011","San Teodoro","43.8558036504987","12.6515532342504","0",""
"K00012","San Teodoro","43.8556831366218","12.6518223635179","0",""
"K00013","Cerreto-Tavoleto","43.853923448692","12.6391789936127","0",""
"K00014","Cerreto-Tavoleto","43.8538349659266","12.6392540266504","0",""
"K00015","Borgo","43.8578322551664","12.671702237175","0",""
"K00016","Borgo","43.8574623328269","12.6716637580156","0",""
"K00017","Rastello","43.8665035546607","12.6660817501138","0",""
"L00001","Osteria Nuova","43.9171579048336","12.5977557337946","0",""
"L00002","Osteria Nuova","43.917445344226","12.59678263089","0",""
"L00003","Sp Osteria Nuova","43.9168810523367","12.5986760904458","0",""
"L00004","Molino Bernucci","43.908480313058","12.5494764656698","0",""
"L00005","Taverna","43.9119130052413","12.5574492855664","0",""
"L00006","Taverna Stadio","43.9162653677622","12.5659770470269","0",""
"L00007","Muraglione","43.9192180437278","12.5775927504994","0",""
"L00008","Molino-Vanni","43.9182177088994","12.5886188773282","0",""
"L00009","Croce","43.9232176634476","12.5921817209075","0",""
"L00010","Croce Chiesa","43.924270021349","12.5878666696368","0",""
"L00011","Croce Chiesa","43.9242055600909","12.5871592558649","0",""
"L00012","Panoramica","43.9244926243359","12.5911617698527","0",""
"L00013","Croce","43.9236789877818","12.5927111842253","0",""
"L00014","Ca Menghino","43.9264075869734","12.5761392246455","0",""
"L00015","San Marco","43.9267894477907","12.5672107083482","0",""
"L00016","Ca Castellano","43.9216460489857","12.5584428061222","0",""
"L00017","Roma Cimitero","43.9210566104032","12.5504671751025","0",""
"L00018","S. Savino,1613","43.9422736827029","12.5958450555229","0",""
"L00019","San Savino","43.9401918518072","12.595318461698","0",""
"L00020","San Savino Asilo","43.9370978577992","12.5946115737771","0",""
